package,import_name,layer,framework,down_pkgs,gh_downstream,woc_downstream,comb_downstream
NBEATS,NBEATS,3,pytorch,0,0,1,1
ConSSL,ConSSL,2,pytorch,0,0,3,3
deepclustering,deepclustering,3,pytorch,0,0,12,12
deepclustering,deepclustering,2,pytorch,0,0,12,12
esbn-pytorch,esbn_pytorch,2,pytorch,0,0,0,0
datastack,data_stack,2,pytorch,3,2,10,10
datastack,data_stack,3,pytorch,3,2,10,10
atman-kg-nlp,atman_kg_nlp,3,pytorch,0,0,0,0
scArchest,scarchest,3,pytorch,0,0,1,1
scArchest,scarchest,2,pytorch,0,0,1,1
pyICC,,2,pytorch,0,0,0,0
pyICC,,3,pytorch,0,0,0,0
accelerate,accelerate,2,pytorch,6,265,61,325
explainable-ai-image-measures,explainable_ai_image_measures,2,pytorch,0,0,0,0
daimensions-linux-python3.9,,2,pytorch,0,0,0,0
skeltorch,,2,pytorch,0,0,0,0
txtai,txtai,2,pytorch,3,18,13,25
tiftool,tiftool,2,pytorch,0,0,0,0
torchbearer-variational,variational,3,pytorch,0,0,32,32
torchbearer-variational,variational,2,pytorch,0,0,32,32
torch-struct,torch_struct,2,pytorch,0,0,25,25
ai-graphics,,3,pytorch,0,0,0,0
ai-graphics,,2,pytorch,0,0,0,0
torchliter,liter,2,pytorch,0,0,2,2
codemix,,3,pytorch,0,0,0,0
codemix,,2,pytorch,0,0,0,0
layg,layg,2,pytorch,0,0,0,0
aiqc,aiqc,3,pytorch,0,0,1,1
aiqc,aiqc,2,pytorch,0,0,1,1
x-transformers,x_transformers,2,pytorch,5,30,3,32
mangoes,mangoes,2,pytorch,0,0,2,2
tsts,tsts,2,pytorch,0,0,0,0
mlstream,mlstream,2,pytorch,0,0,0,0
resnest,resnest,2,pytorch,0,68,90,141
easyocr,easyocr,3,pytorch,22,632,228,791
easyocr,easyocr,2,pytorch,22,632,228,791
torchinceptionresnetv2,,2,pytorch,0,0,0,0
warp-loss,warp_loss,2,pytorch,0,0,1,1
rtg,rtg,3,pytorch,0,0,10,10
rtg,rtg,2,pytorch,0,0,10,10
scTAPE,TAPE,2,pytorch,0,0,0,0
IQA-pytorch,IQA_pytorch,2,pytorch,0,0,9,9
learnergy,learnergy,3,pytorch,0,3,4,6
learnergy,learnergy,2,pytorch,0,3,4,6
econ-layers,econ_layers,2,pytorch,0,0,0,0
econ-layers,econ_layers,3,pytorch,0,0,0,0
bgnet,,2,pytorch,0,0,0,0
backwardcompatibilityml,backwardcompatibilityml,2,pytorch,0,0,1,1
tabgan,tabgan,3,pytorch,0,0,1,1
tabgan,tabgan,2,pytorch,0,0,1,1
mrtframework,mrtframework,2,pytorch,0,0,0,0
train-and-deploy,tand,2,pytorch,0,0,1,1
axial-attention,axial_attention,2,pytorch,1,0,6,6
nmf-torch,nmf,2,pytorch,1,1,197,198
dssm,dssm,2,pytorch,0,0,32,32
libmultilabel,libmultilabel,2,pytorch,0,0,0,0
libmultilabel,libmultilabel,3,pytorch,0,0,0,0
sru,sru,2,pytorch,2,0,107,107
plkit,,2,pytorch,0,0,0,0
plkit,,3,pytorch,0,0,0,0
text2text,text2text,2,pytorch,0,10,3,11
skyline-cli,skyline,2,pytorch,0,0,50,50
deepsynth-gitract,deepsynth_gitract,3,pytorch,1,1,1,1
deepsynth-gitract,deepsynth_gitract,2,pytorch,1,1,1,1
recogym,recogym,2,pytorch,0,6,9,12
medkit-learn,medkit,3,pytorch,0,0,3,3
medkit-learn,medkit,2,pytorch,0,0,3,3
timepackage04,,2,pytorch,0,0,0,0
crf-beam,crf_beam,2,pytorch,0,0,0,0
monk-cuda102,,3,pytorch,0,0,0,0
monk-cuda102,,2,pytorch,0,0,0,0
ddpm-proteins,ddpm_proteins,3,pytorch,0,0,0,0
ddpm-proteins,ddpm_proteins,2,pytorch,0,0,0,0
Draugr,draugr,2,pytorch,0,0,8,8
enniolearning,enniolearning,2,pytorch,0,0,0,0
TakeBlipMessageStructurer,TakeBlipMessageStructurer,3,pytorch,0,0,0,0
Pytorch-detection,,2,pytorch,0,0,0,0
Pytorch-detection,,3,pytorch,0,0,0,0
lwcc,lwcc,3,pytorch,0,0,0,0
lwcc,lwcc,2,pytorch,0,0,0,0
vegans,vegans,3,pytorch,0,4,1,5
vegans,vegans,2,pytorch,0,4,1,5
mosaicml-composer,,2,pytorch,0,0,0,0
mosaicml-composer,,3,pytorch,0,0,0,0
ECG-demo,,3,pytorch,0,0,0,0
ECG-demo,,2,pytorch,0,0,0,0
ratsnlp,ratsnlp,2,pytorch,0,1,2,3
ratsnlp,ratsnlp,3,pytorch,0,1,2,3
dcgan-pytorch,dcgan_pytorch,2,pytorch,0,0,3,3
DALL-E,dall_e,2,pytorch,1,27,0,27
DALL-E,dall_e,3,pytorch,1,27,0,27
crfseg,crfseg,3,pytorch,0,5,12,16
crfseg,crfseg,2,pytorch,0,5,12,16
FFEAT,ffeat,2,pytorch,0,0,0,0
self-attention-cv,self_attention_cv,2,pytorch,0,0,0,0
self-attention-cv,self_attention_cv,3,pytorch,0,0,0,0
threedfit,,3,pytorch,0,0,0,0
threedfit,,2,pytorch,0,0,0,0
plant-disease-classification,plant_disease_classification,3,pytorch,0,0,3,3
plant-disease-classification,plant_disease_classification,2,pytorch,0,0,3,3
tlt,tlt,2,pytorch,0,3,3,6
tlt,tlt,3,pytorch,0,3,3,6
sparch,,2,pytorch,0,0,0,0
crank-vc,,2,pytorch,0,0,0,0
crank-vc,,3,pytorch,0,0,0,0
fastsparse,fastsparse,3,pytorch,0,0,0,0
spatial-eggplant,eggplant,2,pytorch,0,0,10,10
spatial-eggplant,eggplant,3,pytorch,0,0,10,10
astro-parsnip,parsnip,2,pytorch,0,0,10,10
pyronear,pyronear,3,pytorch,0,10,3,12
pyronear,pyronear,2,pytorch,0,10,3,12
yolo-labeler,yolo_labeler,2,pytorch,0,0,1,1
yolo-labeler,yolo_labeler,3,pytorch,0,0,1,1
nowcasting-dataloader,nowcasting_dataloader,2,pytorch,1,0,0,0
nowcasting-dataloader,nowcasting_dataloader,3,pytorch,1,0,0,0
diffeqtorch,diffeqtorch,2,pytorch,1,1,3,3
openkiwi,,2,pytorch,1,0,0,0
openkiwi,,3,pytorch,1,0,0,0
a5dev,a5dev,2,pytorch,0,0,0,0
vak,,3,pytorch,2,0,0,0
vak,,2,pytorch,2,0,0,0
pytorch-lr-finder,pytorch_lr_finder,2,pytorch,0,0,1,1
rotary-embedding-torch,rotary_embedding_torch,2,pytorch,5,15,0,15
torch-points3d,,2,pytorch,0,0,0,0
marge-pytorch,marge_pytorch,2,pytorch,0,0,1,1
image-tabular,image_tabular,2,pytorch,0,0,1,1
image-tabular,image_tabular,3,pytorch,0,0,1,1
NeodroidVision,neodroidvision,3,pytorch,0,0,1,1
NeodroidVision,neodroidvision,2,pytorch,0,0,1,1
theseus-compression-factory,,2,pytorch,0,0,0,0
depp,,3,pytorch,0,0,0,0
depp,,2,pytorch,0,0,0,0
e2eml,e2eml,3,pytorch,0,0,0,0
e2eml,e2eml,2,pytorch,0,0,0,0
tensorboard-plugin-geometry,tensorboard_plugin_geometry,2,pytorch,0,0,1,1
opensoundscape,,3,pytorch,0,0,0,0
opensoundscape,,2,pytorch,0,0,0,0
funsor,funsor,2,pytorch,1,19,7,24
funsor,funsor,3,pytorch,1,19,7,24
snlp,snlp,3,pytorch,0,0,15,15
snlp,snlp,2,pytorch,0,0,15,15
salesforce-merlion,merlion,2,pytorch,0,2,2,4
LanguageIdentifier,LanguageIdentifier,2,pytorch,0,0,2,2
devolearn,devolearn,2,pytorch,1,1,1,1
devolearn,devolearn,4,pytorch,1,1,1,1
devolearn,devolearn,3,pytorch,1,1,1,1
tsad,tsad,2,pytorch,0,0,1,1
ows-language-model,ows_language_model,2,pytorch,0,0,1,1
online-triplet-loss,online_triplet_loss,2,pytorch,0,0,5,5
collie,collie,2,pytorch,0,5,0,5
collie,collie,3,pytorch,0,5,0,5
BBOBtorch,bbobtorch,2,pytorch,0,0,0,0
ucbshift,ucbshift,2,pytorch,0,0,0,0
toxic,toxic,2,pytorch,0,0,43,43
active-learning-img-augmentation-utils,active_learning_img_augmentation_utils,2,pytorch,0,0,0,0
s3dxrd,s3dxrd,2,pytorch,0,0,0,0
JarvisAI,JarvisAI,2,pytorch,0,38,10,44
followthemoney-predict,followthemoney_predict,2,pytorch,0,0,2,2
followthemoney-predict,followthemoney_predict,3,pytorch,0,0,2,2
torch-inception-resnet-v2,torch_inception_resnet_v2,2,pytorch,0,0,2,2
textformer,textformer,3,pytorch,0,0,1,1
textformer,textformer,2,pytorch,0,0,1,1
torchsr,torchsr,2,pytorch,0,1,0,1
torchsr,torchsr,3,pytorch,0,1,0,1
nnfabrik,nnfabrik,3,pytorch,0,0,5,5
mokoi,,3,pytorch,0,0,0,0
tabular-data-synthesizer,tabular_data_synthesizer,3,pytorch,0,0,0,0
thamizhilip-sarves,,3,pytorch,0,0,0,0
useis,,3,pytorch,0,0,0,0
useis,,2,pytorch,0,0,0,0
graph4nlp,graph4nlp,3,pytorch,0,0,0,0
graph4nlp,graph4nlp,2,pytorch,0,0,0,0
aft-pytorch,aft_pytorch,2,pytorch,0,0,0,0
sbibm,sbibm,2,pytorch,0,3,3,4
sbibm,sbibm,3,pytorch,0,3,3,4
IntrinsicAnalysis,IntrinsicAnalysis,3,pytorch,0,0,1,1
wbia-cnn,wbia_cnn,3,pytorch,1,0,1,1
keyedtensor,keyedtensor,2,pytorch,0,0,1,1
mlagents,mlagents,2,pytorch,7,304,407,657
ganbase,ganbase,3,pytorch,0,1,3,3
ganbase,ganbase,2,pytorch,0,1,3,3
handObject-pkg-acb2,,3,pytorch,0,0,0,0
handObject-pkg-acb2,,2,pytorch,0,0,0,0
conformer-rl,conformer_rl,3,pytorch,0,0,0,0
conformer-rl,conformer_rl,2,pytorch,0,0,0,0
nickffs-transliteration,transliteration,3,pytorch,0,0,79,79
nickffs-transliteration,transliteration,2,pytorch,0,0,79,79
pyshell-reduce,,2,pytorch,0,0,0,0
dice-ml,dice_ml,3,pytorch,0,0,11,11
dice-ml,dice_ml,2,pytorch,0,0,11,11
procspec,procspec,3,pytorch,1,6,2,7
lightText,lighttext,2,pytorch,0,1,1,2
lightText,lighttext,3,pytorch,0,1,1,2
run-profiler,,2,pytorch,0,0,0,0
run-profiler,,3,pytorch,0,0,0,0
vist,vist,3,pytorch,0,0,11,11
vist,vist,2,pytorch,0,0,11,11
scETM,scETM,2,pytorch,0,0,0,0
bert-document-classification,bert_document_classification,2,pytorch,0,0,2,2
bert-document-classification,bert_document_classification,3,pytorch,0,0,2,2
tensorfn,tensorfn,2,pytorch,0,2,4,6
fastai2,fastai2,3,pytorch,15,0,291,291
fastai2,fastai2,2,pytorch,15,0,291,291
mockInterview,,2,pytorch,0,0,0,0
mockInterview,,3,pytorch,0,0,0,0
deep-logic,deep_logic,2,pytorch,0,0,1,1
differnet-zerobox,,3,pytorch,0,0,0,0
differnet-zerobox,,2,pytorch,0,0,0,0
NIA-image-2latex,,2,pytorch,0,0,0,0
NIA-image-2latex,,3,pytorch,0,0,0,0
cub-tools,cub_tools,3,pytorch,0,0,1,1
bdrk,bdrk,4,pytorch,0,0,2,2
DRE,DRE,2,pytorch,0,0,4,4
embedded-topic-model,embedded_topic_model,2,pytorch,0,0,2,2
dlg-home-content,dlg_home_content,2,pytorch,0,0,0,0
dlg-home-content,dlg_home_content,3,pytorch,0,0,0,0
fastrl2,fastrl2,3,pytorch,0,0,0,0
MetaNN,metann,2,pytorch,0,1,4,5
jrpypytorch,,3,pytorch,0,0,0,0
jrpypytorch,,2,pytorch,0,0,0,0
annotations-comparer,,3,pytorch,0,0,0,0
deepfeatx,deepfeatx,3,pytorch,0,0,0,0
wildbook-ia,wbia,3,pytorch,1,0,12,12
wildbook-ia,wbia,2,pytorch,1,0,12,12
wildbook-ia,wbia,4,pytorch,1,0,12,12
pangapi,,3,pytorch,0,0,0,0
pangapi,,2,pytorch,0,0,0,0
pytorch-pretrained-bert,pytorch_pretrained_bert,2,pytorch,28,0,3436,3436
flights-time-series-dataset,flights_time_series_dataset,3,pytorch,0,0,4,4
flights-time-series-dataset,flights_time_series_dataset,4,pytorch,0,0,4,4
Fas14MNet,fas14mnet,2,pytorch,0,0,0,0
hd-clustering,,2,pytorch,0,0,0,0
receipt-parser,receipt_parser,2,pytorch,0,0,5,5
receipt-parser,receipt_parser,3,pytorch,0,0,5,5
taper,aglioolio,2,pytorch,0,0,0,0
rcognita,rcognita,2,pytorch,0,3,1,4
pau,pau,2,pytorch,0,1,9,10
pystiche,pystiche,3,pytorch,0,0,7,7
pystiche,pystiche,2,pytorch,0,0,7,7
realesrgan,realesrgan,3,pytorch,0,15,0,15
realesrgan,realesrgan,2,pytorch,0,15,0,15
daimensions-mac-python3.7,,2,pytorch,0,0,0,0
aermanager,aermanager,3,pytorch,0,0,3,3
deep-talk,deep_talk,4,pytorch,0,0,2,2
df3dbehav,df3dbehav,3,pytorch,0,0,0,0
df3dbehav,df3dbehav,2,pytorch,0,0,0,0
plain-transformers,plain_transformers,2,pytorch,0,0,0,0
eisen-cli,eisen_cli,2,pytorch,1,0,1,1
eisen-cli,eisen_cli,3,pytorch,1,0,1,1
fairmotion,fairmotion,2,pytorch,0,0,3,3
fairmotion,fairmotion,3,pytorch,0,0,3,3
grai-profiler,,3,pytorch,0,0,0,0
grai-profiler,,2,pytorch,0,0,0,0
seqal,,3,pytorch,0,0,0,0
seqal,,2,pytorch,0,0,0,0
ecgkit,ecgkit,2,pytorch,0,0,0,0
ecgkit,ecgkit,3,pytorch,0,0,0,0
stsb3,stsb3,3,pytorch,0,0,0,0
stsb3,stsb3,2,pytorch,0,0,0,0
monk-gluon-cuda92,,2,pytorch,0,0,0,0
reformer-lm,reformer_lm,2,pytorch,0,0,3,3
torchps,torchps,2,pytorch,0,1,2,3
scikit-blocks,skblocks,2,pytorch,0,0,2,2
nussl,nussl,2,pytorch,0,20,38,53
nussl,nussl,3,pytorch,0,20,38,53
fairseq,fairseq,2,pytorch,8,537,1375,1790
breakhis-gradcam,breakhis_gradcam,2,pytorch,0,0,0,0
breakhis-gradcam,breakhis_gradcam,3,pytorch,0,0,0,0
pytorch-lightning-data,,2,pytorch,0,0,0,0
pytorch-lightning-data,,3,pytorch,0,0,0,0
dnnv,,2,pytorch,1,0,0,0
dnnv,,3,pytorch,1,0,0,0
crosspredict,crosspredict,2,pytorch,0,0,2,2
pytorch-ignite,ignite,2,pytorch,34,945,1283,1939
gcgc,,2,pytorch,0,0,0,0
asteroid,asteroid,2,pytorch,0,41,458,493
asteroid,asteroid,3,pytorch,0,41,458,493
pepper-polish,,3,pytorch,0,0,0,0
pepper-polish,,2,pytorch,0,0,0,0
monk-cuda92,,3,pytorch,0,0,0,0
monk-cuda92,,2,pytorch,0,0,0,0
kiri,kiri,2,pytorch,0,0,0,0
kiri,kiri,3,pytorch,0,0,0,0
extorch,extorch,3,pytorch,0,4,0,4
extorch,extorch,2,pytorch,0,4,0,4
miRe2e,miRe2e,2,pytorch,0,0,0,0
linear-crf-torch,linear_crf,2,pytorch,0,0,0,0
nubia-score,nubia_score,2,pytorch,0,0,0,0
nubia-score,nubia_score,3,pytorch,0,0,0,0
DistilTag,DistilTag,2,pytorch,0,0,0,0
brc,brc_pytorch,2,pytorch,0,0,1,1
radtorch,radtorch,3,pytorch,0,0,3,3
radtorch,radtorch,2,pytorch,0,0,3,3
botorch,botorch,2,pytorch,11,158,95,229
botorch,botorch,3,pytorch,11,158,95,229
ptgaze,ptgaze,2,pytorch,0,2,2,4
ptgaze,ptgaze,3,pytorch,0,2,2,4
kobert-transformers,kobert_transformers,2,pytorch,2,40,29,58
pfhedge,,2,pytorch,0,0,0,0
adabelief-slim,adabelief,2,pytorch,0,0,3,3
torchvae,,2,pytorch,0,0,0,0
torchvae,,3,pytorch,0,0,0,0
yolov5-detect,,2,pytorch,0,0,0,0
yolov5-detect,,3,pytorch,0,0,0,0
easyimages,easyimages,2,pytorch,0,8,4,10
easyimages,easyimages,3,pytorch,0,8,4,10
pytorch-lightning-flash,,2,pytorch,0,0,0,0
pytorch-lightning-flash,,3,pytorch,0,0,0,0
mlehub,,2,pytorch,0,0,0,0
tx2,,2,pytorch,0,0,0,0
piqa,piqa,2,pytorch,0,11,3,14
piqa,piqa,3,pytorch,0,11,3,14
H0,,3,pytorch,0,0,0,0
H0,,2,pytorch,0,0,0,0
cleanrl,,2,pytorch,0,0,0,0
allennlp-datalawyer,allennlp_datalawyer,3,pytorch,0,0,0,0
allennlp-datalawyer,allennlp_datalawyer,4,pytorch,0,0,0,0
preprocess1,preprocess1,3,pytorch,0,0,6,6
Freud-Utils,freud_utils,2,pytorch,0,0,0,0
torch-tools,ttools,2,pytorch,1,26,17,38
torch-tools,ttools,3,pytorch,1,26,17,38
timeseries-fastai,timeseries_fastai,3,pytorch,0,0,1,1
textcrafts,textcrafts,3,pytorch,2,0,6,6
torchvision4ad,torchvision4ad,3,pytorch,0,2,2,3
deep-brain-segment,deep_brain_segment,3,pytorch,0,0,0,0
medical-dl-utils,mdlu,3,pytorch,0,0,0,0
medical-dl-utils,mdlu,2,pytorch,0,0,0,0
transcv,transcv,3,pytorch,0,0,0,0
spyrit,spyrit,3,pytorch,0,2,2,4
spyrit,spyrit,2,pytorch,0,2,2,4
pytorch-lightning-spells,pytorch_lightning_spells,3,pytorch,0,1,2,3
switch_activation,,2,pytorch,0,0,0,0
zero-shot-re,zero_shot_re,2,pytorch,0,0,0,0
zero-shot-re,zero_shot_re,3,pytorch,0,0,0,0
ganutils,ganutils,2,pytorch,0,0,1,1
ganutils,ganutils,3,pytorch,0,0,1,1
face-detection,,2,pytorch,0,0,0,0
face-detection,,3,pytorch,0,0,0,0
speechx,,2,pytorch,0,0,0,0
speechx,,3,pytorch,0,0,0,0
zoegas,zoegas,4,pytorch,0,1,2,3
tidkvideochange,tidkvideochange,2,pytorch,0,0,0,0
tidkvideochange,tidkvideochange,3,pytorch,0,0,0,0
monai,monai,2,pytorch,6,174,92,243
monai,monai,3,pytorch,6,174,92,243
Eve-ml,,3,pytorch,0,0,0,0
Eve-ml,,2,pytorch,0,0,0,0
neurocat,neurocat,3,pytorch,0,0,0,0
neurocat,neurocat,2,pytorch,0,0,0,0
knodle,knodle,2,pytorch,0,0,0,0
knodle,knodle,3,pytorch,0,0,0,0
odak,odak,2,pytorch,0,2,1,3
molsets,moses,3,pytorch,1,0,107,107
molsets,moses,2,pytorch,1,0,107,107
segmentation-torch,,2,pytorch,0,0,0,0
segmentation-torch,,3,pytorch,0,0,0,0
pyannotators-keybert,,2,pytorch,0,0,0,0
cellpose,cellpose,2,pytorch,4,40,36,69
cellpose,cellpose,3,pytorch,4,40,36,69
ptlflow,ptlflow,3,pytorch,0,0,0,0
ptlflow,ptlflow,2,pytorch,0,0,0,0
labml-nn,labml_nn,2,pytorch,1,6,2,8
labml-nn,labml_nn,3,pytorch,1,6,2,8
keytotext,,2,pytorch,0,0,0,0
torchbearer-visual,,3,pytorch,0,0,0,0
torchbearer-visual,,2,pytorch,0,0,0,0
DISTS-pytorch,DISTS_pytorch,2,pytorch,0,0,2,2
sotabench,sotabench,3,pytorch,0,0,4,4
sotabench,sotabench,2,pytorch,0,0,4,4
robbytorch,robbytorch,3,pytorch,0,0,0,0
torchsketch,torchsketch,3,pytorch,0,0,1,1
torchsketch,torchsketch,2,pytorch,0,0,1,1
RcTorch,RcTorch,2,pytorch,0,0,0,0
RcTorch,RcTorch,3,pytorch,0,0,0,0
soltrannet,soltrannet,2,pytorch,0,0,0,0
thelper,thelper,2,pytorch,0,1,5,5
thelper,thelper,3,pytorch,0,1,5,5
dask-pytorch,dask_pytorch,2,pytorch,0,0,1,1
pytorch-hrvvi-ext,,2,pytorch,0,2,0,2
pytorch-hrvvi-ext,,3,pytorch,0,2,0,2
textwiser,textwiser,3,pytorch,0,0,1,1
textwiser,textwiser,2,pytorch,0,0,1,1
pymarlin,pymarlin,2,pytorch,0,0,0,0
eyecu-good-guys,,2,pytorch,0,0,0,0
graiProfiler,,3,pytorch,0,0,0,0
graiProfiler,,2,pytorch,0,0,0,0
wandb-allennlp,wandb_allennlp,3,pytorch,0,0,2,2
ripple-detector-CNN,ripple_detector_CNN,3,pytorch,0,0,0,0
bio-embeddings,,2,pytorch,1,0,0,0
bio-embeddings,,3,pytorch,1,0,0,0
code2seq,code2seq,3,pytorch,1,3,2,5
code2seq,code2seq,2,pytorch,1,3,2,5
baal,,2,pytorch,0,0,0,0
baal,,3,pytorch,0,0,0,0
ray-lightning,ray_lightning,3,pytorch,0,0,0,0
sports-news-collector,sports_news_collector,3,pytorch,0,0,0,0
pdf2embeddings,pdf2embeddings,3,pytorch,0,0,1,1
wxbtool,wxbtool,2,pytorch,0,0,1,1
wxbtool,wxbtool,3,pytorch,0,0,1,1
deepnlpf,deepnlpf,3,pytorch,0,0,15,15
tensor-canvas,tensorcanvas,2,pytorch,0,1,2,2
calapy,calapy,2,pytorch,1,0,0,0
calapy,calapy,3,pytorch,1,0,0,0
tkitSeq2seq,tkitSeq2seq,2,pytorch,0,0,0,0
tkitSeq2seq,tkitSeq2seq,3,pytorch,0,0,0,0
pd3f,,4,pytorch,0,0,0,0
torchscan,torchscan,2,pytorch,0,6,3,7
pyknos,pyknos,2,pytorch,1,6,4,10
patchnetvlad,patchnetvlad,3,pytorch,0,0,0,0
patchnetvlad,patchnetvlad,2,pytorch,0,0,0,0
tensorcheck,tensorcheck,2,pytorch,0,0,2,2
memorywrap,memorywrap,2,pytorch,0,0,0,0
deepecho-benchmark,,3,pytorch,0,0,0,0
biotorch,biotorch,2,pytorch,0,0,0,0
biotorch,biotorch,3,pytorch,0,0,0,0
arabaci01,arabaci01,3,pytorch,0,0,0,0
reading4listeners,reading4listeners,2,pytorch,0,0,0,0
kraken,kraken,2,pytorch,3,0,153,153
kraken,kraken,3,pytorch,3,0,153,153
yonlu,yonlu,3,pytorch,0,0,0,0
yonlu,yonlu,2,pytorch,0,0,0,0
space-bandits,space_bandits,2,pytorch,0,0,5,5
torchopenl3,torchopenl3,2,pytorch,1,6,2,8
brevitas,brevitas,2,pytorch,0,9,34,43
monk-pytorch-cuda92,,2,pytorch,0,0,0,0
monk-pytorch-cuda92,,3,pytorch,0,0,0,0
orbit-ml,orbit,3,pytorch,0,0,312,312
orbit-ml,orbit,2,pytorch,0,0,312,312
pytorch-pretrained-biggan,pytorch_pretrained_biggan,2,pytorch,1,0,49,49
daimensions-linux-python3.7,,2,pytorch,0,0,0,0
fast-impl,fast_impl,3,pytorch,0,0,1,1
hiraishin,,3,pytorch,0,0,0,0
vak-test-net,vak_test_net,3,pytorch,0,0,1,1
Krmodels,,3,pytorch,0,0,0,0
Krmodels,,2,pytorch,0,0,0,0
hmdata,hmdata,2,pytorch,0,0,2,2
hmdata,hmdata,3,pytorch,0,0,2,2
tiatoolbox,tiatoolbox,3,pytorch,0,1,1,2
tiatoolbox,tiatoolbox,2,pytorch,0,1,1,2
pythoncrest,crest,2,pytorch,0,0,19,19
rctorch,,2,pytorch,0,0,0,0
rctorch,,3,pytorch,0,0,0,0
unmass,unmass,2,pytorch,0,0,2,2
formerbox,,3,pytorch,0,0,0,0
formerbox,,2,pytorch,0,0,0,0
tasnem-har,,2,pytorch,0,0,0,0
tasnem-har,,3,pytorch,0,0,0,0
lassonet,lassonet,2,pytorch,0,1,2,3
StatsArbPortfolio,StatsArbPortfolio,2,pytorch,0,0,0,0
atomai,atomai,2,pytorch,0,1,1,2
atomai,atomai,3,pytorch,0,1,1,2
DI-treetensor,treetensor,2,pytorch,0,0,0,0
memery,memery,3,pytorch,0,0,0,0
memery,memery,2,pytorch,0,0,0,0
workjets,workjets,2,pytorch,0,0,0,0
ai-traineree,ai_traineree,2,pytorch,0,0,1,1
loss-landscape-anim,,2,pytorch,0,0,0,0
loss-landscape-anim,,3,pytorch,0,0,0,0
bittensor,bittensor,3,pytorch,0,5,3,8
bittensor,bittensor,2,pytorch,0,5,3,8
adabound,adabound,2,pytorch,1,103,298,363
stam-pytorch,stam_pytorch,2,pytorch,0,0,0,0
example-pkg-krish9d,,2,pytorch,0,0,0,0
pynsett,pynsett,3,pytorch,0,0,4,4
CwnSenseTagger,CwnSenseTagger,2,pytorch,0,0,1,1
torch-es,torches,2,pytorch,0,0,3,3
libpecos,pecos,2,pytorch,0,6,7,13
gedml,gedml,2,pytorch,0,2,0,2
gedml,gedml,3,pytorch,0,2,0,2
perutils,perutils,3,pytorch,0,0,0,0
faststyle,faststyle,3,pytorch,0,0,1,1
faststyle,faststyle,2,pytorch,0,0,1,1
tkitTagger,tkitTagger,4,pytorch,0,0,0,0
tkitTagger,tkitTagger,3,pytorch,0,0,0,0
finndex,finndex,3,pytorch,0,0,1,1
pydta,,2,pytorch,0,0,0,0
gptorch,gptorch,2,pytorch,0,1,6,6
sikufenci,sikufenci,3,pytorch,0,0,0,0
sikufenci,sikufenci,2,pytorch,0,0,0,0
pytorch-dice-loss,,2,pytorch,0,0,0,0
sparselinear,sparselinear,2,pytorch,0,0,0,0
mars-gym,mars_gym,2,pytorch,0,0,4,4
mars-gym,mars_gym,3,pytorch,0,0,4,4
vamb,,2,pytorch,0,0,0,0
vamb,,3,pytorch,0,0,0,0
hopsparser,npdependency,2,pytorch,0,0,1,1
tkitAutoMark,tkitAutoMark,4,pytorch,0,0,0,0
tkitAutoMark,tkitAutoMark,3,pytorch,0,0,0,0
simplepytorch,simplepytorch,3,pytorch,0,2,2,3
simplepytorch,simplepytorch,2,pytorch,0,2,2,3
mopnette,mopnette,2,pytorch,0,0,0,0
mopnette,mopnette,3,pytorch,0,0,0,0
progen-transformer,progen_transformer,2,pytorch,0,0,0,0
pytorch-metric-learning,pytorch_metric_learning,2,pytorch,5,160,97,236
pytorch-metric-learning,pytorch_metric_learning,3,pytorch,5,160,97,236
vector-quantize-pytorch,vector_quantize_pytorch,2,pytorch,3,0,13,13
tkit-memory-performer-xl,tkit_memory_performer_xl,2,pytorch,1,0,0,0
tkit-memory-performer-xl,tkit_memory_performer_xl,3,pytorch,1,0,0,0
tbase,tbase,2,pytorch,0,0,7,7
xface,xface,3,pytorch,0,0,0,0
xface,xface,2,pytorch,0,0,0,0
autonvtx,autonvtx,2,pytorch,0,0,1,1
protein-bert-pytorch,protein_bert_pytorch,2,pytorch,0,0,0,0
mdmm,mdmm,2,pytorch,0,2,2,4
cloths-segmentation,cloths_segmentation,4,pytorch,0,0,3,3
cloths-segmentation,cloths_segmentation,2,pytorch,0,0,3,3
cloths-segmentation,cloths_segmentation,3,pytorch,0,0,3,3
tr-rosetta-pytorch,tr_rosetta_pytorch,2,pytorch,0,0,1,1
efficientnet-lite-pytorch,efficientnet_lite_pytorch,2,pytorch,0,0,4,4
tednet,tednet,2,pytorch,0,0,1,1
neuralpredictors,neuralpredictors,2,pytorch,1,6,4,8
xml2pytorch,xml2pytorch,2,pytorch,0,0,1,1
metroem,metroem,3,pytorch,0,0,2,2
metroem,metroem,2,pytorch,0,0,2,2
simple-hierarchy-pytorch,simple_hierarchy,2,pytorch,0,0,2,2
pyheartex,htx,3,pytorch,0,0,11,11
ogb,ogb,2,pytorch,13,184,131,295
rct-modelpool,,2,pytorch,0,0,0,0
RL-for-reco,RL_for_reco,3,pytorch,0,0,1,1
RL-for-reco,RL_for_reco,2,pytorch,0,0,1,1
jump-reward-inference,jump_reward_inference,2,pytorch,0,0,0,0
jump-reward-inference,jump_reward_inference,3,pytorch,0,0,0,0
summertime,,2,pytorch,0,0,0,0
summertime,,4,pytorch,0,0,0,0
pykeen,pykeen,2,pytorch,2,0,18,18
pykeen,pykeen,3,pytorch,2,0,18,18
